org_id remap_id freebase_id
1305 1150 m.01jf9c
917 1151 m.096vm7
1514 1152 m.03bxff
1558 1153 m.0crsfc1
1085 1154 m.03qfwq7
1077 1155 m.02srl9
457 1156 m.05znxx
985 1157 m.04_0b7q
600 1158 m.0dy2m2
1499 1159 m.03459x
1191 1160 m.04y9ckx
1279 1161 m.06_nny
1445 1162 m.0fhgzq
1207 1163 m.0ccck7
1111 1164 m.08pxdl
1616 1165 m.034scm
415 1166 m.036r20
540 1167 m.02qzmz6
912 1168 m.0ft18
247 1169 m.015t5q
130 1170 m.0cwxg9
330 1171 m.088_dk
970 1172 m.0599ch
1526 1173 m.03tpl2
935 1174 m.0jq14
1470 1175 m.04cswcw
827 1176 m.0274q34
1592 1177 m.04h3br
1439 1178 m.0kv2l4
1519 1179 m.02880kr
1488 1180 m.031txz
1516 1181 m.0fm079
1036 1182 m.0p3_y
1087 1183 m.0c0l3kk
1324 1184 m.0gbrn0
860 1185 m.0bnmcl
1326 1186 m.06pqx7
851 1187 m.03njdv
818 1188 m.08v3bw
1593 1189 m.0fyg25
1243 1190 m.02q1clr
1623 1191 m.02brzs
1049 1192 m.02kfzz
1511 1193 m.026dvsf
1120 1194 m.0170th
1525 1195 m.0c2xsg
695 1196 m.06sw7t
1013 1197 m.07ntq
1043 1198 m.08hlty
563 1199 m.03nqwhg
931 1200 m.0ktpx
1602 1201 m.0g7vvf
541 1202 m.017n9
1262 1203 m.018rvr
1055 1204 m.0d35h1
1358 1205 m.0170qy
944 1206 m.0gnsx
1040 1207 m.0bw3r_b
914 1208 m.0cq7kw
1026 1209 m.05lvcy
1415 1210 m.0513fcb
867 1211 m.0dy27c
1531 1212 m.08yrpyp
1425 1213 m.01ggr0
799 1214 m.039yp5
1535 1215 m.04ctwyf
1615 1216 m.018tmf
891 1217 m.06d6z_
36 1218 m.0gjk1d
994 1219 m.02bf6d
1300 1220 m.09rz22
1651 1221 m.0d01hx
1444 1222 m.0272hhx
1215 1223 m.014hr
933 1224 m.01jntj
901 1225 m.02dq6z
776 1226 m.02wh6z8
1344 1227 m.016y_v
1285 1228 m.03m3j
556 1229 m.02g329
1612 1230 m.0fwd14
1317 1231 m.04crdpg
1599 1232 m.06m78c
1585 1233 m.02prkmj
666 1234 m.03d1hp2
1377 1235 m.01hq1
1386 1236 m.04j2mds
446 1237 m.01d1_s
1031 1238 m.01_1pv
1321 1239 m.02dj5n
1642 1240 m.0dddh03
577 1241 m.0c19wn
668 1242 m.031f7_
1628 1243 m.05h1qc5
1144 1244 m.04zwj09
1275 1245 m.0c2jgd
1233 1246 m.02h22
1653 1247 m.0bscw
1490 1248 m.086s7z
1399 1249 m.03bxw5
1523 1250 m.0bwrjx
1620 1251 m.04cpvs
1251 1252 m.01v74p
1088 1253 m.032clf
1027 1254 m.01msrb
1482 1255 m.047gqfd
37 1256 m.0513g2w
1140 1257 m.02qw8kq
1002 1258 m.02qgv0b
1068 1259 m.0bktb
1003 1260 m.08y42c
1388 1261 m.01zhjh
1440 1262 m.0d5jj8
1639 1263 m.0gd92
1650 1264 m.03cvqpc
1385 1265 m.0hqqs
1369 1266 m.02rdyx7
1196 1267 m.0f3m1
832 1268 m.03xx0x
590 1269 m.0y_9q
1515 1270 m.02nlfw
1474 1271 m.04m3tn
1392 1272 m.04f46y
862 1273 m.0g1vcm
1185 1274 m.0yzvw
997 1275 m.03yjj_1
1547 1276 m.026dk1k
1646 1277 m.0dkhyx
839 1278 m.03kysk
1249 1279 m.01n81q
1553 1280 m.0crrmxx
1335 1281 m.06_w4w3
1234 1282 m.0gw7p
1333 1283 m.01s9vc
1429 1284 m.07yhfx
1475 1285 m.03h8rg
1410 1286 m.05nysd
1394 1287 m.01pnf9
383 1288 m.08mg_b
1214 1289 m.067ghz
1303 1290 m.09pyqc
1613 1291 m.0b_zqd8
1130 1292 m.05nsx8
1015 1293 m.04hr2d
1184 1294 m.0d0hvd
1227 1295 m.028_yv
1180 1296 m.0743gl
1598 1297 m.06lpgy
1467 1298 m.0b669jb
1431 1299 m.08vw2f
1589 1300 m.0417k8
1037 1301 m.031qr5
1174 1302 m.07k7gb6
1622 1303 m.04j30k9
440 1304 m.0339_4
1597 1305 m.0127ps
1381 1306 m.01qd2t
1054 1307 m.0cmdm1
1295 1308 m.0kvgnq
1541 1309 m.01v84j
1237 1310 m.017yv4
1356 1311 m.06r2h
1662 1312 m.0cc2r_
1216 1313 m.0h7l2
1479 1314 m.05b_fl
1391 1315 m.09lxv9
1600 1316 m.07c0_4
1171 1317 m.03p2xc
1573 1318 m.02_fz3
35 1319 m.08r605
1380 1320 m.01xlqd
1379 1321 m.031zk3
758 1322 m.0bntqlk
1542 1323 m.04ngxk
1544 1324 m.0315rp
1658 1325 m.03pjlk
1224 1326 m.016ywb
1664 1327 m.02rdyyz
700 1328 m.03sph5
1145 1329 m.0cs11q1
1501 1330 m.07jsv1
1497 1331 m.087k4r
1225 1332 m.042y1c
1201 1333 m.07rty
759 1334 m.026st_d
1454 1335 m.08x6vf
1395 1336 m.06spyn
368 1337 m.021jdm
1342 1338 m.04mqwg
1604 1339 m.05h92k
1029 1340 m.0175k8
1629 1341 m.0dy5cg
1448 1342 m.06rqwp
1389 1343 m.04ddm4
1409 1344 m.08v6ll
973 1345 m.07ftxt
1529 1346 m.04jvls
1496 1347 m.02rf_2h
1177 1348 m.03c058
1656 1349 m.07dbcw
1383 1350 m.02854l1
1631 1351 m.027wwyf
1625 1352 m.0b6ft5
1555 1353 m.0b7bn1r
1484 1354 m.09jbn5
757 1355 m.01gcz7
1472 1356 m.0f1vf7
377 1357 m.0pb33
453 1358 m.07q5mt
1636 1359 m.04yb3l5
870 1360 m.072564
1255 1361 m.02mkwj
1370 1362 m.027_9n
1442 1363 m.05g8f8
1594 1364 m.02cky7
1645 1365 m.031s5z
1605 1366 m.09bpft
1643 1367 m.01242_
1327 1368 m.0b8gf1
1361 1369 m.0193s9
1674 1370 m.0llcx
1323 1371 m.0gbqk2
1545 1372 m.08gl5b
893 1373 m.08zj46
1480 1374 m.03mbdgx
913 1375 m.0cbn7c
